algorithm,num_queries,num_plans_per_query,num_communities,equal_sizes,density_in_min,density_in_max,density_out,cost_domain_bound,savings_domain_bound,problem_index,opt_time,costs,normalised_costs
DA_parallel,1000,30,10,true,0.05,1,0.05,20,10,0,83706.61936950684,18653,5.893522906793049
SA_it_1000_npart_0,1000,30,10,true,0.05,1,0.05,20,10,0,0,n/a,20
SA_incremental,1000,30,10,true,0.05,1,0.05,20,10,0,0,n/a,20
genetic_200,1000,30,10,true,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,1000,30,10,true,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,1000,30,10,true,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,1000,30,10,true,0.05,1,0.05,20,10,1,84420.3344745636,8847,2.6535692861427713
DA_incremental,1000,30,10,true,0.05,1,0.05,20,10,1,228500.06348800656,3334,1.0
DA_parallel,1000,30,10,true,0.05,1,0.05,20,10,1,84740.55809974669,18870,5.659868026394721
SA_it_1000_npart_0,1000,30,10,true,0.05,1,0.05,20,10,1,0,n/a,20
SA_incremental,1000,30,10,true,0.05,1,0.05,20,10,1,0,n/a,20
genetic_200,1000,30,10,true,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,1000,30,10,true,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,1000,30,10,true,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,1000,30,10,true,0.05,1,0.05,20,10,2,84475.1988697052,6620,1.7583001328021248
DA_incremental,1000,30,10,true,0.05,1,0.05,20,10,2,147234.30236816406,3765,1.0
DA_parallel,1000,30,10,true,0.05,1,0.05,20,10,2,85177.51948738098,18675,4.960159362549801
SA_it_1000_npart_0,1000,30,10,true,0.05,1,0.05,20,10,2,0,n/a,20
SA_incremental,1000,30,10,true,0.05,1,0.05,20,10,2,0,n/a,20
genetic_200,1000,30,10,true,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,1000,30,10,true,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,1000,30,10,true,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,1000,30,10,false,0.05,1,0.05,20,10,0,102037.97336578369,9852,2.6583917970858066
DA_incremental,1000,30,10,false,0.05,1,0.05,20,10,0,168257.26161766052,3706,1.0
DA_parallel,1000,30,10,false,0.05,1,0.05,20,10,0,99835.56436920165,21055,5.68132757690232
SA_it_1000_npart_0,1000,30,10,false,0.05,1,0.05,20,10,0,0,n/a,20
SA_incremental,1000,30,10,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_200,1000,30,10,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,1000,30,10,false,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,1000,30,10,false,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,1000,30,10,false,0.05,1,0.05,20,10,1,99792.6025352478,10887,3.5210219922380337
DA_incremental,1000,30,10,false,0.05,1,0.05,20,10,1,156092.09149360657,3092,1.0
DA_parallel,1000,30,10,false,0.05,1,0.05,20,10,1,88484.28059959412,21161,6.84379042690815
SA_it_1000_npart_0,1000,30,10,false,0.05,1,0.05,20,10,1,0,n/a,20
SA_incremental,1000,30,10,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_200,1000,30,10,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,1000,30,10,false,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,1000,30,10,false,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,1000,30,10,false,0.05,1,0.05,20,10,2,96118.72543334961,7505,1.9278191625995376
DA_incremental,1000,30,10,false,0.05,1,0.05,20,10,2,154172.31378936768,3893,1.0
DA_parallel,1000,30,10,false,0.05,1,0.05,20,10,2,87094.86639022827,18093,4.647572566144362
SA_it_1000_npart_0,1000,30,10,false,0.05,1,0.05,20,10,2,0,n/a,20
SA_incremental,1000,30,10,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_200,1000,30,10,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,1000,30,10,false,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,1000,30,10,false,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,250,20,4,false,0.05,1,0.05,20,10,0,23420.88614845276,4385,1.1591329632566747
DA_incremental,250,20,4,false,0.05,1,0.05,20,10,0,35767.7670211792,3783,1.0
DA_parallel,250,20,4,false,0.05,1,0.05,20,10,0,23306.026222229004,5228,1.3819719799101242
SA_it_1000_npart_0,250,20,4,false,0.05,1,0.05,20,10,0,29065.114736557007,14334,3.789056304520222
SA_incremental,250,20,4,false,0.05,1,0.05,20,10,0,5822.862386703491,13633,3.60375363468147
HQA_incremental,250,20,4,false,0.05,1,0.05,20,10,0,22197.65018386841,10933,2.8900343642611683
genetic_200,250,20,4,false,0.05,1,0.05,20,10,0,300000,11529.0,3.0475812846946866
genetic_50,250,20,4,false,0.05,1,0.05,20,10,0,240000,11588.0,3.063177372455723
hill_climbing,250,20,4,false,0.05,1,0.05,20,10,0,300000,14073.0,3.7200634417129264
DA_tl_20_npart_0,250,20,4,false,0.05,1,0.05,20,10,1,23370.845710754395,3944,1.048657272002127
DA_incremental,250,20,4,false,0.05,1,0.05,20,10,1,35873.750078201294,3761,1.0
DA_parallel,250,20,4,false,0.05,1,0.05,20,10,1,22765.075090408325,4804,1.2773198617388992
SA_it_1000_npart_0,250,20,4,false,0.05,1,0.05,20,10,1,26212.684869766235,13602,3.6165913320925287
SA_incremental,250,20,4,false,0.05,1,0.05,20,10,1,5683.083057403564,12939,3.4403084286094123
genetic_200,250,20,4,false,0.05,1,0.05,20,10,1,300000,10797.0,2.8707790481254984
genetic_50,250,20,4,false,0.05,1,0.05,20,10,1,300000,11013.0,2.9282105822919435
hill_climbing,250,20,4,false,0.05,1,0.05,20,10,1,300000,12906.0,3.4315341664450942
DA_tl_20_npart_0,250,20,4,false,0.05,1,0.05,20,10,2,22668.712993621826,4200,1.07747562852745
DA_incremental,250,20,4,false,0.05,1,0.05,20,10,2,34979.79954528808,3898,1.0
DA_parallel,250,20,4,false,0.05,1,0.05,20,10,2,22880.05159187317,4412,1.1318624935864545
SA_it_1000_npart_0,250,20,4,false,0.05,1,0.05,20,10,2,20529.5672416687,13525,3.469728065674705
SA_incremental,250,20,4,false,0.05,1,0.05,20,10,2,5050.95911026001,13169,3.3783991790661876
genetic_200,250,20,4,false,0.05,1,0.05,20,10,2,300000,11013.0,2.8252950230887635
genetic_50,250,20,4,false,0.05,1,0.05,20,10,2,240000,11481.0,2.9453565931246795
hill_climbing,250,20,4,false,0.05,1,0.05,20,10,2,300000,13838.0,3.5500256541816317
DA_tl_20_npart_0,250,40,4,false,0.05,1,0.05,20,10,0,31981.822969436646,4895,1.249043123245726
DA_incremental,250,40,4,false,0.05,1,0.05,20,10,0,47395.03582572936,3919,1.0
DA_parallel,250,40,4,false,0.05,1,0.05,20,10,0,30755.799644470215,5612,1.4319979586629241
SA_it_1000_npart_0,250,40,4,false,0.05,1,0.05,20,10,0,95116.87922477722,15966,4.0739984689971935
SA_incremental,250,40,4,false,0.05,1,0.05,20,10,0,18122.19214439392,15416,3.933656545036999
HQA_incremental,250,40,4,false,0.05,1,0.05,20,10,0,36749.42543310547,12090,3.0849706557795358
genetic_200,250,40,4,false,0.05,1,0.05,20,10,0,300000,12535.0,3.198520030620056
genetic_50,250,40,4,false,0.05,1,0.05,20,10,0,240000,13308.0,3.395764225567747
hill_climbing,250,40,4,false,0.05,1,0.05,20,10,0,300000,16619.0,4.240622607808114
DA_tl_20_npart_0,250,40,4,false,0.05,1,0.05,20,10,1,31461.027812957764,4503,1.1900105708245243
DA_incremental,250,40,4,false,0.05,1,0.05,20,10,1,45353.70956039429,3784,1.0
DA_parallel,250,40,4,false,0.05,1,0.05,20,10,1,29212.13122177124,5036,1.3308668076109937
SA_it_1000_npart_0,250,40,4,false,0.05,1,0.05,20,10,1,80869.02832984924,16256,4.295983086680761
SA_incremental,250,40,4,false,0.05,1,0.05,20,10,1,16436.655282974243,15712,4.152219873150106
genetic_200,250,40,4,false,0.05,1,0.05,20,10,1,300000,13934.0,3.6823467230443976
genetic_50,250,40,4,false,0.05,1,0.05,20,10,1,240000,13485.0,3.563689217758985
hill_climbing,250,40,4,false,0.05,1,0.05,20,10,1,300000,16218.0,4.285940803382664
DA_tl_20_npart_0,250,40,4,false,0.05,1,0.05,20,10,2,31973.05605316162,4320,1.1264667535853976
DA_incremental,250,40,4,false,0.05,1,0.05,20,10,2,45974.19452285767,3835,1.0
DA_parallel,250,40,4,false,0.05,1,0.05,20,10,2,29405.288278579712,5404,1.4091264667535854
SA_it_1000_npart_0,250,40,4,false,0.05,1,0.05,20,10,2,87349.38049316406,14973,3.9043024771838333
SA_incremental,250,40,4,false,0.05,1,0.05,20,10,2,17288.411378860474,14737,3.8427640156453715
genetic_200,250,40,4,false,0.05,1,0.05,20,10,2,240000,12429.0,3.2409387222946546
genetic_50,250,40,4,false,0.05,1,0.05,20,10,2,240000,12390.0,3.230769230769231
hill_climbing,250,40,4,false,0.05,1,0.05,20,10,2,300000,15700.0,4.0938722294654495
DA_tl_20_npart_0,250,50,4,false,0.05,1,0.05,20,10,0,42195.3584022522,4621,1.195292291774444
DA_incremental,250,50,4,false,0.05,1,0.05,20,10,0,57923.91327857971,3866,1.0
DA_parallel,250,50,4,false,0.05,1,0.05,20,10,0,35203.48636817932,5200,1.3450594930160373
SA_it_1000_npart_0,250,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
SA_incremental,250,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
HQA_incremental,250,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_200,250,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,250,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,250,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,250,50,4,false,0.05,1,0.05,20,10,1,41626.815856933594,4127,1.08834388185654
DA_incremental,250,50,4,false,0.05,1,0.05,20,10,1,57975.33098983765,3792,1.0
DA_parallel,250,50,4,false,0.05,1,0.05,20,10,1,38106.7047252655,6142,1.6197257383966244
SA_it_1000_npart_0,250,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
SA_incremental,250,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_200,250,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,250,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,250,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,250,50,4,false,0.05,1,0.05,20,10,2,34308.50955963135,4290,1.1111111111111112
DA_incremental,250,50,4,false,0.05,1,0.05,20,10,2,47828.298292160034,3861,1.0
DA_parallel,250,50,4,false,0.05,1,0.05,20,10,2,32118.175775527958,6343,1.6428386428386428
SA_it_1000_npart_0,250,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
SA_incremental,250,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_200,250,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,250,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,250,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,500,20,4,false,0.05,1,0.05,20,10,0,34337.89805603027,5517,1.3995433789954337
DA_incremental,500,20,4,false,0.05,1,0.05,20,10,0,49262.58973503113,3942,1.0
DA_parallel,500,20,4,false,0.05,1,0.05,20,10,0,30670.49151802063,7983,2.0251141552511416
SA_it_1000_npart_0,500,20,4,false,0.05,1,0.05,20,10,0,92438.58361244202,32852,8.333840690005074
SA_incremental,500,20,4,false,0.05,1,0.05,20,10,0,41849.910259246826,31089,7.886605783866058
HQA_incremental,500,20,4,false,0.05,1,0.05,20,10,0,39331.8222008667,22612,5.736174530695078
genetic_200,500,20,4,false,0.05,1,0.05,20,10,0,300000,31087.0,7.886098427194318
genetic_50,500,20,4,false,0.05,1,0.05,20,10,0,240000,29156.0,7.396245560629122
hill_climbing,500,20,4,false,0.05,1,0.05,20,10,0,300000,35704.0,9.057331303906647
DA_tl_20_npart_0,500,20,4,false,0.05,1,0.05,20,10,1,39786.99296760559,4686,1.1738476953907815
DA_incremental,500,20,4,false,0.05,1,0.05,20,10,1,55574.75468444824,3992,1.0
DA_parallel,500,20,4,false,0.05,1,0.05,20,10,1,39607.808086395264,5782,1.4483967935871744
SA_it_1000_npart_0,500,20,4,false,0.05,1,0.05,20,10,1,142535.45713424683,38917,9.74874749498998
SA_incremental,500,20,4,false,0.05,1,0.05,20,10,1,29043.225288391113,36715,9.197144288577155
genetic_200,500,20,4,false,0.05,1,0.05,20,10,1,300000,36640.0,9.178356713426854
genetic_50,500,20,4,false,0.05,1,0.05,20,10,1,240000,33821.0,8.472194388777556
hill_climbing,500,20,4,false,0.05,1,0.05,20,10,1,300000,42696.0,10.695390781563127
DA_tl_20_npart_0,500,20,4,false,0.05,1,0.05,20,10,2,33028.168142318726,6120,1.5692307692307692
DA_incremental,500,20,4,false,0.05,1,0.05,20,10,2,50581.58437919617,3900,1.0
DA_parallel,500,20,4,false,0.05,1,0.05,20,10,2,31670.04363632202,7485,1.9192307692307693
SA_it_1000_npart_0,500,20,4,false,0.05,1,0.05,20,10,2,95039.19982910156,36384,9.329230769230769
SA_incremental,500,20,4,false,0.05,1,0.05,20,10,2,22316.10679626465,35981,9.225897435897435
genetic_200,500,20,4,false,0.05,1,0.05,20,10,2,300000,35486.0,9.09897435897436
genetic_50,500,20,4,false,0.05,1,0.05,20,10,2,300000,32322.0,8.287692307692307
hill_climbing,500,20,4,false,0.05,1,0.05,20,10,2,300000,40129.0,10.28948717948718
DA_tl_20_npart_0,500,40,4,false,0.05,1,0.05,20,10,0,58082.60431289673,7372,1.8602069139540751
DA_incremental,500,40,4,false,0.05,1,0.05,20,10,0,82784.95531463622,3963,1.0
DA_parallel,500,40,4,false,0.05,1,0.05,20,10,0,52078.77680587768,11489,2.8990663638657583
SA_it_1000_npart_0,500,40,4,false,0.05,1,0.05,20,10,0,231907.70530700684,35058,8.846328538985617
SA_incremental,500,40,4,false,0.05,1,0.05,20,10,0,55853.87444496155,34770,8.773656320968962
HQA_incremental,500,40,4,false,0.05,1,0.05,20,10,0,83293.5919924469,24291,6.129447388342165
genetic_200,500,40,4,false,0.05,1,0.05,20,10,0,300000,36198.0,9.133989401968206
genetic_50,500,40,4,false,0.05,1,0.05,20,10,0,300000,32755.0,8.265203128942721
hill_climbing,500,40,4,false,0.05,1,0.05,20,10,0,300000,39505.0,9.968458238708049
DA_tl_20_npart_0,500,40,4,false,0.05,1,0.05,20,10,1,68494.9320640564,8075,2.197278911564626
DA_incremental,500,40,4,false,0.05,1,0.05,20,10,1,95328.43886566162,3675,1.0
DA_parallel,500,40,4,false,0.05,1,0.05,20,10,1,65979.16312789917,8831,2.4029931972789114
SA_it_1000_npart_0,500,40,4,false,0.05,1,0.05,20,10,1,383877.6173591614,40222,10.944761904761904
SA_incremental,500,40,4,false,0.05,1,0.05,20,10,1,75460.96277236938,39108,10.641632653061224
genetic_200,500,40,4,false,0.05,1,0.05,20,10,1,300000,40197.0,10.937959183673469
genetic_50,500,40,4,false,0.05,1,0.05,20,10,1,300000,36910.0,10.043537414965986
hill_climbing,500,40,4,false,0.05,1,0.05,20,10,1,300000,42691.0,11.616598639455782
DA_tl_20_npart_0,500,40,4,false,0.05,1,0.05,20,10,2,67279.9209766388,8406,2.214436248682824
DA_incremental,500,40,4,false,0.05,1,0.05,20,10,2,96040.18546485901,3796,1.0
DA_parallel,500,40,4,false,0.05,1,0.05,20,10,2,58165.21324920654,10092,2.658587987355111
SA_it_1000_npart_0,500,40,4,false,0.05,1,0.05,20,10,2,345171.21601104736,38801,10.22154899894626
SA_incremental,500,40,4,false,0.05,1,0.05,20,10,2,70044.80314254761,36785,9.690463645943098
genetic_200,500,40,4,false,0.05,1,0.05,20,10,2,240000,38610.0,10.17123287671233
genetic_50,500,40,4,false,0.05,1,0.05,20,10,2,300000,35497.0,9.351159114857746
hill_climbing,500,40,4,false,0.05,1,0.05,20,10,2,300000,41921.0,11.043466807165437
DA_tl_20_npart_0,500,50,4,false,0.05,1,0.05,20,10,0,127499.5750541687,9092,2.45995670995671
DA_incremental,500,50,4,false,0.05,1,0.05,20,10,0,149187.43530464172,3696,1.0
DA_parallel,500,50,4,false,0.05,1,0.05,20,10,0,93835.02474975586,9415,2.547348484848485
SA_it_1000_npart_0,500,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
SA_incremental,500,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
HQA_incremental,500,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_200,500,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,500,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,500,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,500,50,4,false,0.05,1,0.05,20,10,1,125477.4174079895,7653,2.110008271298594
DA_incremental,500,50,4,false,0.05,1,0.05,20,10,1,143396.68096542358,3627,1.0
DA_parallel,500,50,4,false,0.05,1,0.05,20,10,1,87743.74153137208,7790,2.147780534877309
SA_it_1000_npart_0,500,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
SA_incremental,500,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_200,500,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,500,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,500,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,500,50,4,false,0.05,1,0.05,20,10,2,80133.85083770752,6813,1.7041020510255127
DA_incremental,500,50,4,false,0.05,1,0.05,20,10,2,117771.77998161314,3998,1.0
DA_parallel,500,50,4,false,0.05,1,0.05,20,10,2,81238.5132446289,10710,2.678839419709855
SA_it_1000_npart_0,500,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
SA_incremental,500,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_200,500,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,500,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,500,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,750,20,4,false,0.05,1,0.05,20,10,0,53002.503381729126,8108,2.4787526750229287
DA_incremental,750,20,4,false,0.05,1,0.05,20,10,0,79483.80064964294,3271,1.0
DA_parallel,750,20,4,false,0.05,1,0.05,20,10,0,53285.199909210205,10177,3.111280953836747
SA_it_1000_npart_0,750,20,4,false,0.05,1,0.05,20,10,0,228892.39287376404,62925,19.23723631916845
SA_incremental,750,20,4,false,0.05,1,0.05,20,10,0,52811.70177459717,60384,18.460409660654236
genetic_200,750,20,4,false,0.05,1,0.05,20,10,0,300000,64676.0,19.772546621828187
genetic_50,750,20,4,false,0.05,1,0.05,20,10,0,300000,59617.0,18.225924793641088
hill_climbing,750,20,4,false,0.05,1,0.05,20,10,0,300000,70969.0,20
DA_tl_20_npart_0,750,20,4,false,0.05,1,0.05,20,10,1,43983.12272262573,6942,2.048391856004721
DA_incremental,750,20,4,false,0.05,1,0.05,20,10,1,71566.86556625365,3389,1.0
DA_parallel,750,20,4,false,0.05,1,0.05,20,10,1,50454.05266189575,8385,2.474181174387725
SA_it_1000_npart_0,750,20,4,false,0.05,1,0.05,20,10,1,149845.0541496277,54817,16.174977869578047
SA_incremental,750,20,4,false,0.05,1,0.05,20,10,1,42590.9698009491,54863,16.188551195042784
genetic_200,750,20,4,false,0.05,1,0.05,20,10,1,300000,59014.0,17.413396282089113
genetic_50,750,20,4,false,0.05,1,0.05,20,10,1,300000,54749.0,16.15491295367365
hill_climbing,750,20,4,false,0.05,1,0.05,20,10,1,300000,63594.0,18.764827382708763
DA_tl_20_npart_0,750,20,4,false,0.05,1,0.05,20,10,2,51631.6838054657,7782,2.185341196293176
DA_incremental,750,20,4,false,0.05,1,0.05,20,10,2,74453.48984527586,3561,1.0
DA_parallel,750,20,4,false,0.05,1,0.05,20,10,2,53350.18215560912,8470,2.378545352429093
SA_it_1000_npart_0,750,20,4,false,0.05,1,0.05,20,10,2,213573.66132736206,60394,16.959842740803147
SA_incremental,750,20,4,false,0.05,1,0.05,20,10,2,55113.25979232788,60098,16.876720022465598
genetic_200,750,20,4,false,0.05,1,0.05,20,10,2,300000,64263.0,18.046335299073295
genetic_50,750,20,4,false,0.05,1,0.05,20,10,2,300000,58089.0,16.31255265374895
hill_climbing,750,20,4,false,0.05,1,0.05,20,10,2,300000,69815.0,19.60544790789104
DA_tl_20_npart_0,750,40,4,false,0.05,1,0.05,20,10,0,117841.81030464172,11100,3.260869565217391
DA_incremental,750,40,4,false,0.05,1,0.05,20,10,0,157519.58268547058,3404,1.0
DA_parallel,750,40,4,false,0.05,1,0.05,20,10,0,96511.12245368958,13488,3.9623971797884843
SA_it_1000_npart_0,750,40,4,false,0.05,1,0.05,20,10,0,599764.1541957855,65957,19.376321974148063
SA_incremental,750,40,4,false,0.05,1,0.05,20,10,0,135140.77877998352,62931,18.487367802585194
genetic_200,750,40,4,false,0.05,1,0.05,20,10,0,300000,69155.0,20
genetic_50,750,40,4,false,0.05,1,0.05,20,10,0,300000,65031.0,19.104289071680377
hill_climbing,750,40,4,false,0.05,1,0.05,20,10,0,300000,74718.0,20
DA_tl_20_npart_0,750,40,4,false,0.05,1,0.05,20,10,1,123025.91879272461,9148,2.3042821158690177
DA_incremental,750,40,4,false,0.05,1,0.05,20,10,1,193034.73664283752,3970,1.0
DA_parallel,750,40,4,false,0.05,1,0.05,20,10,1,105065.45775794984,14454,3.6408060453400504
SA_it_1000_npart_0,750,40,4,false,0.05,1,0.05,20,10,1,697295.5079078674,60884,15.336020151133502
SA_incremental,750,40,4,false,0.05,1,0.05,20,10,1,149998.8534450531,59430,14.96977329974811
genetic_200,750,40,4,false,0.05,1,0.05,20,10,1,300000,63553.0,16.00831234256927
genetic_50,750,40,4,false,0.05,1,0.05,20,10,1,300000,59338.0,14.946599496221662
hill_climbing,750,40,4,false,0.05,1,0.05,20,10,1,300000,67002.0,16.877078085642317
DA_tl_20_npart_0,750,40,4,false,0.05,1,0.05,20,10,2,126002.61667633057,11181,3.075082508250825
DA_incremental,750,40,4,false,0.05,1,0.05,20,10,2,192090.14575958252,3636,1.0
DA_parallel,750,40,4,false,0.05,1,0.05,20,10,2,110909.1833305359,11315,3.111936193619362
SA_it_1000_npart_0,750,40,4,false,0.05,1,0.05,20,10,2,725154.0880203247,69597,19.14108910891089
SA_incremental,750,40,4,false,0.05,1,0.05,20,10,2,149453.74846458435,68007,18.703795379537954
genetic_200,750,40,4,false,0.05,1,0.05,20,10,2,300000,73040.0,20
genetic_50,750,40,4,false,0.05,1,0.05,20,10,2,300000,68701.0,18.894664466446645
hill_climbing,750,40,4,false,0.05,1,0.05,20,10,2,300000,77757.0,20
DA_tl_20_npart_0,750,50,4,false,0.05,1,0.05,20,10,0,181671.1759262085,16501,4.4073183760683765
DA_incremental,750,50,4,false,0.05,1,0.05,20,10,0,266971.40678215027,3744,1.0
DA_parallel,750,50,4,false,0.05,1,0.05,20,10,0,158574.15264892578,19616,5.239316239316239
SA_it_1000_npart_0,750,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
SA_incremental,750,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_200,750,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,750,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,750,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,750,50,4,false,0.05,1,0.05,20,10,1,177336.24591636658,5695,1.6720493247210804
DA_incremental,750,50,4,false,0.05,1,0.05,20,10,1,211621.70530509952,3406,1.0
DA_parallel,750,50,4,false,0.05,1,0.05,20,10,1,137507.56116867065,10781,3.165296535525543
SA_it_1000_npart_0,750,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
SA_incremental,750,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_200,750,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,750,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,750,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,750,50,4,false,0.05,1,0.05,20,10,2,236655.14279556274,17860,5.005605381165919
DA_incremental,750,50,4,false,0.05,1,0.05,20,10,2,258148.2409076691,3568,1.0
DA_parallel,750,50,4,false,0.05,1,0.05,20,10,2,145907.1318874359,22221,6.227858744394619
SA_it_1000_npart_0,750,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
SA_incremental,750,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_200,750,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,750,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,750,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,1000,20,4,false,0.05,1,0.05,20,10,0,68782.90236282347,5386,1.3491983967935872
DA_incremental,1000,20,4,false,0.05,1,0.05,20,10,0,108934.69723129271,3992,1.0
DA_parallel,1000,20,4,false,0.05,1,0.05,20,10,0,70579.09261131287,11658,2.9203406813627253
SA_it_1000_npart_0,1000,20,4,false,0.05,1,0.05,20,10,0,311996.1943626404,88649,20
SA_incremental,1000,20,4,false,0.05,1,0.05,20,10,0,82868.54338645935,84279,20
genetic_200,1000,20,4,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,1000,20,4,false,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,1000,20,4,false,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,1000,20,4,false,0.05,1,0.05,20,10,1,70082.96707534791,9413,3.031561996779388
DA_incremental,1000,20,4,false,0.05,1,0.05,20,10,1,127043.68501853943,3105,1.0
DA_parallel,1000,20,4,false,0.05,1,0.05,20,10,1,72136.7755279541,9399,3.0270531400966183
SA_it_1000_npart_0,1000,20,4,false,0.05,1,0.05,20,10,1,370574.0342140198,91307,20
SA_incremental,1000,20,4,false,0.05,1,0.05,20,10,1,91229.9439907074,88245,20
genetic_200,1000,20,4,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,1000,20,4,false,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,1000,20,4,false,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,1000,20,4,false,0.05,1,0.05,20,10,2,65536.62198257446,15128,4.646191646191646
DA_incremental,1000,20,4,false,0.05,1,0.05,20,10,2,107743.82457733154,3256,1.0
DA_parallel,1000,20,4,false,0.05,1,0.05,20,10,2,67357.37989616394,11966,3.675061425061425
SA_it_1000_npart_0,1000,20,4,false,0.05,1,0.05,20,10,2,320375.2429485321,93344,20
SA_incremental,1000,20,4,false,0.05,1,0.05,20,10,2,83899.09863471985,88797,20
genetic_200,1000,20,4,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,1000,20,4,false,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,1000,20,4,false,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,1000,40,4,false,0.05,1,0.05,20,10,0,186645.62609100342,22718,7.32130196583951
DA_incremental,1000,40,4,false,0.05,1,0.05,20,10,0,304833.7134227753,3103,1.0
